id,title
33707,1412
33708,1634
33717,Heretic
33721,Domestic_cat
33724,Babylon
33725,1572
33728,1402
33730,Genetic_engineering
33737,Kim_Il-Sung
33762,Amman
33763,Riyadh
33764,Honeybee
33767,Popular_culture
33774,Psychiatric_hospital
33786,Perl
33787,Muslim_women
33790,Johannes_Kepler
33792,Hymen
33793,Maidenhead
33796,G-spot
33802,Skene's_gland
33807,Bartholin's_gland
33809,Gland
33810,Sevastopol
33818,Aegukka
33819,Aegukga
33821,Warrior
33829,Sunni_Islam
33831,Sunni_Muslims
33836,Hunting
33838,Tycho_Brahe
33840,Ellipse
33842,Babur
33848,Auschwitz
33852,Mantra
33871,Line_of_Control
33878,Reykjavik
33882,Siegen
33883,Graz
33884,Linz
33885,Innsbruck
33887,Basel
33888,Lausanne
33889,Porto
33891,Fürth
33893,Reutlingen
33894,Salzgitter
33895,Witten
33896,Moers
33897,Castrop-Rauxel
33898,Ratingen
33919,Cần_Thơ
33927,Hà_Nội
33936,Bordeaux
33937,Nantes
33939,Toulouse
33940,Nice
33941,Strasbourg
33942,Montpellier
33943,Lille
33944,Rennes
33945,Reims
33946,Orléans
33947,Le_Havre
33948,Mountain_range
33950,Rouen
33954,Microcode
33955,Computational_complexity_theory
33956,Average
33972,Romanization
33974,Diaspora
33980,Angers
33981,Toulon
33982,Grenoble
33984,Sequence
33985,Aix-en-Provence
33986,Amiens
33987,Le_Mans
33988,Tours
33989,Nancy,_France
33990,Limoges
33991,Clermont-Ferrand
33992,Villeurbanne
34003,Lingonberries
34013,Māori_language
34014,Maori_language
34029,Movie_criticism
34035,Aves
34039,Sphenisciformes
34046,Syphilis
34047,Gonorrhea
34052,Battle_of_Hastings
34064,Indian_Peafowl
34068,Reading,_Berkshire
34069,Dozen
34070,European_sprat
34073,The_Little_Mermaid
34076,Hans_Christian_Andersen
34082,Pelagie_Islands
34083,Lampedusa
34087,Ukrainian_language
34089,Native_speaker
34097,Florence_Nightingale
34101,1305
34103,1327
34106,1709
34112,1360
34114,Vojvodina
34115,1649
34117,Pennsylvania_Station
34119,Cincinnati
34120,Cable_car
34147,Treble_(singer)
34153,Glycoprotein
34155,Chemotherapy
34159,East_Slavic_languages
34161,West_Slavic_languages
34163,South_Slavic_languages
34168,Lechitic_languages
34172,Typhoid
34173,Earring
34174,Necklace
34175,Bracelet
34180,Transylvania
34183,Cluj-Napoca
34184,Sibiu
34185,Graphic_design
34190,Rwandan_genocide
34194,Zygote
34196,Fertilisation
34202,Cardiac_arrest
34212,La_Rochelle
34213,Nanometer
34222,Combustion
34224,Nanometre
34226,Caterpillar
34227,Hummingbird
34229,Bielsko-Biała
34233,Idi_Amin
34234,Phnom_Penh
34322,Battle_of_Ðiện_Biên_Phủ
34323,August_Revolution
34324,Dictator
34325,Nigeria
34327,Khmer_language
34328,Democratic_Republic_of_the_Congo
34352,Aardwolf
34361,Scavenger
34367,Waterbury,_Connecticut
34368,Blue_cheese
34370,Elektra
34375,Insulin
34380,Hummingbirds
34391,Hare
34393,ESSEC_Business_School
34404,National_symbols
34409,Data_bus
34416,Performing_music_from_memory
34418,Grave
34449,Mud
34454,Pluto_(planet)
34462,Dwarf_planet
34465,Indian_peafowl
34467,Virtual_Boy
34484,Pluto_(dwarf_planet)
34512,Duke_University
34513,Existentialism
34551,Vending_machine
34552,Bar_(business)
34553,Cape_Horn
34554,Iceberg
34557,Thought_experiment
34569,Bay
34571,Drake_Passage
34576,Glacier
34581,Child_prodigy
34593,Toothbrush
34596,70s_BC
34598,20s_BC
34600,Homeostasis
34607,Pulmonary_embolism
34617,Toilet
34618,Stegosaurus
34619,Psittacosis
34620,Gregorian_chant
34641,Windows_NT
34659,Lagomorphs
34662,Lagomorpha
34669,Hiragana
34678,Kuomintang
34679,Chiang_Kai-shek
34685,Dark_matter
34699,Katakana
34708,Perfume
34709,Journey_(band)
34729,Magna_Carta
34730,Catapult
34737,1552
34739,1563
34743,Minuet
34746,Scherzo
34749,1592
34751,1595
34752,1599
34757,1612
34778,Chordate
34779,Chordata
34792,Michael_Ende
34817,Veneto
34819,Molise
34820,Philippine_Sea
34822,Visayas
34825,Tuscany
34836,1484
34862,Austronesian_languages
34868,Fundamentalist_Church_of_Jesus_Christ_of_Latter_Day_Saints
34884,Biological_classification
34885,Villages
34886,Towns
34887,Kingdom_(biology)
34888,Class_(biology)
34889,Order_(biology)
34890,Family_(biology)
34892,Digestion
34893,Sight
34894,Pharynx
34895,Jejunum
34896,Ileum
34897,Cecum
34905,Romano_Prodi
34906,2013
34923,Electric
34936,Chiroptera
34939,Basilicata
34941,Campania
34945,Emilia-Romagna
34954,Vasil_Levski
34970,Three-dimensional
34974,Batter
34975,Sana'a
35032,Astrid_Lindgren
35049,Cantabria
35063,Apulia
35067,L'Aquila
35087,Ankylosaurus
35089,Potenza
35091,Kara_Sea
35095,Dinosaurs
35123,Prototheria
35226,Edvard_Munch
35244,Bedroom
35252,Marche
35253,Umbria
35255,Aosta_Valley
35262,Mont_Blanc
35288,Tibet
35292,Air_gun
35315,Bribery
35318,Moselle-Saar-Ruwer
35323,Rubella
35327,Psychiatry
35346,Papatoetoe
35359,Humour
35360,Napoli
35361,Humor
35370,Anthony_Kiedis
35377,John_Frusciante
35378,Flea_(musician)
35380,Chad_Smith
35384,Charles_Babbage
35399,Bergamo
35400,Brescia
35402,Cremona
35405,Mantua
35416,Perugia
35432,Chemical_weapon
35433,Biological_weapon
35434,Harper_Lee
35435,Truman_Capote
35437,Ubuntu
35485,Kate_Moss
35494,Alesha_Dixon
35504,Lake_Tahoe
35513,Strange_Case_of_Dr_Jekyll_and_Mr_Hyde
35515,Hafez_al-Assad
35540,Erotic
35541,Eroticism
35593,Ancona
35601,Ban
35610,Neurology
35614,Steve_Irwin
35649,Long
35650,Short
35670,Ruler
35685,Mutation
35693,Södermanland
35726,Stingray
35735,Sergei_Rachmaninoff
35744,William_Gallas
35745,Ruud_van_Nistelrooy
35750,Rosa_Parks
35761,Hideki_Tōjō
35784,Trentino
35789,SuSE_Linux
35792,Laissez-faire
35824,Worker
35833,Actinium
35847,Guide_dog
35849,Keelung_City
35853,Imaginary_unit
35860,Phycology
35863,Snorkeling
35871,Floppy_drive
35882,List_of_cat_breeds
35884,Grave_(mass)
35967,Majuro
35968,South_Tarawa
35985,Audio_engineer
35987,Phil_Spector
36007,Fugue
36008,Jermain_Defoe
36024,Franz_Beckenbauer
36032,Squirrel
36036,Gestation
36052,Seagull
36053,Suva
36054,Honiara
36055,Port_Vila
36056,Tainan
36058,Chiayi_City
36059,Example
36060,Hsinchu
36062,The_Bee_Gees
36089,Hibernation
36096,Mohamed_ElBaradei
36121,Legnica
36160,Flag_of_Estonia
36161,Coat_of_arms_of_Estonia
36165,Ichthyology
36175,Apatosaurus
36176,Hanseatic_League
36179,Steve_McClaren
36185,Trojan_horse_(computing)
36205,Cognac
36263,Radioactive
36265,Barbecue
36316,Catanzaro
36319,Crotone
36323,Common_Era
36351,Sheet_music
36352,Score
36372,Radian
36380,Taoyuan_City
36382,Hsinchu_County
36385,Apia
36386,Funafuti
36400,Cantonese_language
36431,Skirt
36457,Red_blood_cell
36459,Chișinău
36488,Antibody
36507,Ornithorhynchidae
36510,Amphibia
36511,Mammalia
36532,Davina_McCall
36567,Antibodies
36579,Artiodactyla
36584,Perissodactyla
36587,Condor
36600,Chongqing
36602,Bologna
36603,Oviedo
36612,Gamal_Abdel_Nasser
36622,Stork
36623,Wharf
36626,Pub
36627,Squaring_the_circle
36635,Syd_Barrett
36646,Occupation
36672,Tapir
36700,Cromwell_current
36701,Subduction
36702,Icebreaker
36704,Tattoo
36705,Constructed_language
36715,Engineered_language
36717,Auxiliary_language
36719,Artistic_language
36726,Graphical_user_interfaces_and_consoles
36727,Graphical_user_interface
36768,Theria
36780,Luiz_Inácio_Lula_da_Silva
36802,AIDS
36806,Gibibyte
36871,Queensland
36872,Holy
36873,Religious
36902,Airship
36903,New_Amsterdam
36904,Universal_suffrage
36931,Organisation
36937,Delta_Air_Lines
36948,Blade_Runner
36995,Celebrity
37001,Adrenaline
37004,February_Revolution
37005,Flag_of_Russia
37006,Russian_Revolution_of_1917
37007,Neckar
37026,Hypertension
37034,Live_Aid
37039,Model
37043,Advertise
37044,Commercial
37057,Flag_of_the_Soviet_Union
37061,Before_Christ
37065,Karate
37071,Robert_Kubica
37077,Hoyerswerda
37082,Hamburger_SV
37083,Borussia_Dortmund
37086,Bayern
37091,Palace_of_Soviets
37094,Battle_of_the_Somme
37107,San_Marino,_California
37127,Allianz_Arena
37133,FC_Schalke_04
37138,Bayern_Munich
37140,Michael_Ballack
37150,Complex_numbers
37167,Plauen
37172,Braunau_am_Inn
37176,Berlin_Hauptbahnhof
37193,Hannover
37194,Belt
37197,Zugspitze
37204,British_Airways
37205,G8
37216,Helmut_Kohl
37218,CDU
37229,Organ_(anatomy)
37232,Postulate
37234,Consistency
37236,Consistent
37238,Influence
37242,Existence
37243,Lidl
37250,Grammy_Awards
37251,Asian_Games
37255,The_Open_Championship
37256,Viennese_waltz
37295,Cooking_oil
37298,Pelican
37325,Billericay
37329,East_of_England
37330,Regions_of_England
37333,Elector
37351,Malcolm_Arnold
37352,Bowser
37358,Lars_Ulrich
37365,Windows_Live_Messenger
37366,Great_Dane
37369,Linkin_Park
37375,0s_BC
37377,Bissau
37378,1130s
37379,1120s
37383,Bamberg
37396,Diving
37425,Pulsar
37435,1630
37438,Paul_Biya
37448,International_Olympic_Committee
37449,Confederation_of_African_Football
37450,Oceania_Football_Confederation
37453,Civilisation
37458,1260s
37460,Dessau
37465,Wittenberg
37490,Constitution_of_the_United_States
37492,Spacetime
37503,Public_transport
37505,Edmund_Barton
37520,Western_Australia
37521,South_Australia
37531,Alfred_Deakin
37539,Chris_Watson
37558,Zak_Starkey
37559,Heroin
37561,Pittsburgh
37567,Nasal_bone
37576,Kapellmeister
37580,Kingdom_of_England
37585,Romansh_language
37597,Rabbi
37602,Super_Mario_Galaxy
37611,The_Legend_of_Zelda
37625,3rd_century
37626,2nd_century
37629,Walmart
37632,Sam_Walton
37635,New_York_Stock_Exchange
37636,Stock_exchange
37637,Bombay_Stock_Exchange
37642,Euronext
37649,ExxonMobil
37651,Paul_Allen
37660,Hero
37672,Sega_Genesis
37674,Dreamcast
37676,Vehicles
37680,Lingonberry
37681,Platte_River
37684,Even
37685,Counting
37688,Rocket_ship
37690,Space_Shuttle
37691,Thor
37711,Windsurfing
37714,Sound_card
37717,Charlie_Chaplin
37721,Field_hockey
37751,Beatrix_of_the_Netherlands
37793,Boudica
37796,Choir_(music)
37806,Motherboard
37809,High-definition_television
37816,Running
37820,Guard_dog
37829,Lutheran
37837,The_Legend_of_Zelda:_Ocarina_of_Time
37854,Sahrawi_Arab_Democratic_Republic
37855,Plutonium
37868,Al_Jazeera
37872,Boron
37873,Fireplace
37877,Dubnium
37882,Neuchâtel
37884,70s
37885,Sonic_the_Hedgehog
37915,George_Cleveland
37927,Commonwealth_Games
37930,Doncaster
37940,Middlesbrough
37952,Argentine_National_Anthem
37964,Intelligent
37974,Mahout
37978,John_Wesley
37979,Denomination
37987,Hestia
37994,Dionysus
38008,Fields_Medal
38011,Funny
38012,Laugh
38017,UHF
38027,Beaver
38028,U.S._Constitution
38030,Bladder
38031,Time_travel
38033,Dock
38040,Solomon
38041,Proverb
38042,Santiago,_Chile
38044,Psalms
38049,Television_program
38058,Fatwa
38066,Graphite
38069,Allotropy
38073,Covalent_bond
38077,Ionic_bond
38078,Chloride
38079,Bauhaus
38080,Intelligence
38087,Nuevo_León
38090,Saale
38105,Track_athletics
38106,Track
38118,Pollination
38119,Pollinate
38185,Stanley_Bruce
38207,Domestic_goat
38213,Domestic_sheep
38249,Protest
38251,Roskilde
38255,Odense
38256,Aalborg
38258,Dirham
38263,Ballroom_dance
38265,Wormhole
38266,Free_kick
38267,Corner_kick
38269,Referee
38270,Cataract
38271,Goal_kick
38274,Throw-in
38276,Patch
38281,Savanna
38283,Peasant
38285,Racquet
38287,Secondary_school
38288,Cushion
38290,Choice
38293,Lutheranism
38294,Ivy_League
38299,Plough
38303,Maglev_train
38310,Career
38312,Professional
38314,Apartment
38319,Suit_and_tie
38321,Nasal_cavity
38324,Daniel_Radcliffe
38325,Juice
38329,Morning
38330,Disinfectant
38334,Floor
38336,Okinawa
38378,Ancient_Greeks
38396,U.N.
38398,Platonism
38415,Cyanide
38416,Kindergarten
38430,Aussie
38438,Elbląg
38444,Balaton
38464,Ceres_(dwarf_planet)
38465,Aquarium
38489,3_August
38496,27_October
38538,Århus
38554,Fredrik_Reinfeldt
38555,Coat_of_arms_of_Russia
38560,Mercedes_Benz
38578,Greek_numbers
38580,Dragon_Ball
38589,Soapstone
38591,Treaty_of_Tordesillas
38618,Jam
38624,Old
38627,Vanilla
38632,Pepper
38667,Oder
38673,Robert_Schumann
38677,Lecture
38681,Moselle_(department)
38687,Four_Noble_Truths
38690,Composition
38691,Composition_(music)
38700,Theory_of_relativity
38728,WWII
38730,BIOS
38759,Anna_Politkovskaya
38765,Bengali_language
38778,Peso
38786,Robert_Menzies
38825,Concentration
38835,Nightshade
38836,Dense
38842,Woodworking
38846,Anaestesia
38847,Anesthesia
38855,Printing
38857,Laura_Welch_Bush
38872,John_Curtin
38875,Australian_Capital_Territory
38877,Governor-General_of_Australia
38896,Masculine
38897,Pontiff
38911,High_Court_of_Australia
38924,Biosphere
38945,Stevenage
38956,Capacity
38957,Creditor
38958,Creature
38959,Cost
38963,AD
38964,Anno_Domini
38975,Neighbours
38976,Breathe
38987,20_November
39005,John_Gorton
39024,Shawn_Lane
39027,Text
39030,Greg_Scott
39052,Motorola
39054,Extrasolar_planet
39058,Small_solar_system_body
39066,Frankenstein
39068,ESPN
39069,Advance_Australia_Fair
39070,2006_Winter_Olympics
39072,1453
39073,1737
39074,1665
39075,1683
39076,1764
39077,1629
39078,1692
39079,1702
39080,1640
39081,1633
39082,1631
39083,1635
39084,1575
39085,1760
39086,1670
39087,1673
39089,1675
39090,1678
39091,1199
39092,1722
39093,1729
39094,1662
39095,1663
39096,1669
39100,1693
39101,1731
39102,1733
39103,1739
39106,Dracula
39115,Saudia_Arabia
39121,1570
39123,1530
39124,1534
39125,1708
39126,1656
39127,1586
39128,1576
39129,1477
39130,1459
39132,1646
39136,United_States_Air_Force
39168,1320
39169,1320s
39170,20s
39172,1545
39173,1340s
39174,1110s
39176,1200
39177,1300s
39178,1100s
39182,2004_Summer_Olympics
39183,1964_Summer_Olympics
39184,1896_Summer_Olympics
39192,1330s
39193,1350s
39194,1360s
39195,1370s
39196,1390s
39197,1080s
39211,Migrate
39222,1328
39223,1070s
39224,1050s
39230,Trowbridge
39238,Bow_(music)
39239,Bowing
39264,Sculptor
39270,Ethnic_cleansing
39273,Timbre
39277,Breeding
39280,Exaggeration
39281,Hyperbole
39282,Meiosis
39304,Porsche
39315,Book_of_Mormon
39367,Recursion
39371,BBC_Radio_2
39410,Electrochemistry
39411,Sulfuric_acid
39429,Jew
39441,Gough_Whitlam
39447,Malcolm_Fraser
39456,Four_Seasons_Centre_for_the_Performing_Arts
39461,Australian_Labor_Party
39463,Bob_Hawke
39474,1209
39479,United_Nations_Secretary-General
39486,Inventions
39492,Jane_Goodall
39501,Pete_Townshend
39549,Sodium_hydroxide
39550,Condoleezza_Rice
39558,Ground
39559,John_Grisham
39561,Construction_worker
39569,Bayreuth
39578,Hof,_Bavaria
39585,Pancake
39588,1587
39589,1538
39591,1481
39592,1474
39594,1439
39595,1301
39597,1398
39599,1040s
39600,1030s
39601,1020s
39612,Labium
39613,Rete_testis
39615,1st_century_BC
39626,Monarchy_of_the_United_Kingdom
39635,Cosplay
39656,Factorial
39657,Database
39664,Gemstone
39668,Motorway
39687,Isabella_of_Castile
39701,Xinhai_Revolution
39779,UN_Secretary-General
39780,Secretary-General_of_the_United_Nations
39786,Mily_Balakirev
39787,Hector_Berlioz
39804,Alphabetical_order
39815,Key_(music)
39816,Otaku
39825,Haddock
39827,Kristallnacht
39828,Pogrom
39830,970s
39831,990s
39838,Sertoli_cell
39839,Isabella_I_of_Castile
39844,1154
39846,1330
39849,1406
39851,1378
39855,IRC
39857,PBS
39860,Television_network
39863,Tokyo_Tower
39877,1284
39878,1141
39880,1357
39882,Seminiferous_tubule
39883,Seminal_vesicle
39902,Glans_penis
39910,1425
39991,490s
39992,390s
39993,360s
39994,60s
39995,Population_pyramid
40005,Quarry
40033,Central_Powers
40044,Soxhlet_extractor
40063,Dream
40066,Base
40067,Frenulum
40068,Ejaculatory_duct
40069,Corpus_cavernosum_penis
40071,Bulbourethral_gland
40076,380s
40078,Rugby
40079,Fermion
40080,Boson
40089,Quintana_Roo
40103,Pilosa
40117,Xenarthra
40120,Channel_4
40122,Hudson_River
40124,George_Washington_Bridge
40127,Salt_mine
40131,Nancy_Pelosi
40133,Delaware_River
40134,Mal_Evans
40165,Washington_DC
40166,Eva_Perón
40178,Munich_U-Bahn
40179,Richard_Strauss
40182,Gustav_Mahler
40187,Boston_Marathon
40215,Santo_Domingo
40218,Wet
40222,Bayern_München
40240,Treason
40247,Read
40249,Slave_auction
40250,Riot
40251,Johann_Strauss_I
40255,Johann_Strauss_II
40264,Speaker_of_the_United_States_House_of_Representatives
40334,Hamburger
40349,Days
40353,Meow
40355,October_Revolution
40356,Experience
40357,Norse_mythology
40367,Miranda_(moon)
40368,Trombone
40369,Textile
40370,100s
40371,130s
40374,Willy_Brandt
40376,SPD
40385,Konrad_Adenauer
40429,Cartilage
40456,Munich_Airport
40458,Helmut_Schmidt
40463,Nikolai_Rimsky-Korsakov
40465,Modest_Mussorgsky
40472,Armenians
40480,Heather_McCartney
40501,Jan_Kerouac
40516,Alexander_Borodin
40522,Permit
40523,Corrosion
40528,Rust
40535,Jamestown,_Virginia
40549,350s
40551,980s
40559,Suhl
40560,Eisenach
40573,Thomas_Mann
40575,Werner_Heisenberg
40577,Islamophobia
40583,Ludwig_Erhard
40586,Kurt_Georg_Kiesinger
40596,Centipede
40603,Ground_Zero
40607,Pomerania
40608,900s
40613,Natural_language_processing
40614,Würzburg
40617,Rear_Window
40619,Conscientious_objector
40626,Rule_of_law
40628,Rule_of_Law
40630,Paramount_Pictures
40631,Chord
40641,Irish_dance
40643,Grill_(cooking)
40646,Order_of_operations
40647,BC
40649,Crystal
40650,Indirect_democracy
40651,Direct_democracy
40652,Revolution
40654,Speech
40656,Stage_(theatre)
40661,Gesture
40666,Witchcraft
40667,Heteronym
40668,Potassium_permanganate
40678,840s
40679,880s
40687,1415
40689,1382
40692,1358
40693,AD_1
40697,Death_Valley
40699,Mulberry
40700,Silk_worm
40715,Moth
40716,Cocoon
40743,Columbine_High_School_massacre
40746,Jose_Rizal
40777,Kosovo
40778,Lip
40779,Allergy
40784,Nucleic_acid
40787,Phenylketonuria
40790,Blogs
40792,Allergies
40799,Group_home
40800,Anfield
40802,Colouring
40804,Blood_pressure
40805,Crawford,_Texas
40810,Royal_Navy
40814,Mafia
40823,St._Lucia_Day
40837,Pride
40839,Symmetry
40842,Mount_Ruapehu
40854,The_Vatican
40857,USD
40858,Moscow_Metro
40870,Anchorage
40902,Monty_Python_and_the_Holy_Grail
40905,Yen
40951,Austria-Hungary
40964,Wisdom
40965,Skate_(fish)
40981,Roger_Moore
40992,Rapid_transit
40993,Metro
40994,Municipality
40995,Problem
40996,Order
40999,Zeppelin
41010,Stanza
41013,Nanga_Parbat
41016,K2
41024,Respiration
41026,Laughter
41028,Kingsley_Amis
41048,69
41051,410s
41053,340s
41078,Ferdinand_II_of_Aragon
41085,Web_2.0
41095,Roman_Republic
41100,Occam's_razor
41105,Rio_Grande_do_Sul
41111,R&B
41112,Roman_Britain
41140,Bixente_Lizarazu
41142,Shetland
41143,Salt_evaporation_pond
41147,Salinity
41151,Food_preservation
41153,Adenosine_triphosphate
41154,Shrimp
41158,Martin_Amis
41160,Crab
41171,Motile
41172,Maria_Montessori
41179,Toy_Story
41185,Metres
41193,Suffocation
41197,Sun_Tzu_(mathematician)
41203,Sound_energy
41209,Malay_language
41221,Bushido_(rapper)
41231,Liberal_Party_of_Australia
41244,Oil_well
41245,Prairie
41246,Mall
41247,Ice_skating
41252,Trading_post
41253,Wasp
41254,Trading
41256,Human_papillomavirus
41263,Colorless
41264,Dmitri_Shostakovich
41266,Transparent
41268,Transparency
41271,Punjab_region
41272,Rug
41273,Hepatitis
41275,Rodeo
41280,Rhombus
41281,Change_(money)
41294,Garlic
41309,Stanford_University
41318,Palladium
41324,Irish_Republican_Army
41336,Rhythm_and_blues
41340,Tungsten
41343,Particulate
41344,Shorthand
41347,Sine_wave
41360,Vibration
41361,Molybdenum
41362,Solution_(chemistry)
41363,Insurance
41364,Bunsen_burner
41365,Reaction
41368,Michael_Faraday
41382,The_Adventures_of_Tintin
41394,Alimentary_canal
41395,Gut
41403,Selenium
41406,Germanium
41418,The_Force
41422,Stuart_Sutcliffe
41440,George_Boole
41445,Managua
41451,Curve
41453,Möbius_strip
41462,Entropy
41464,Side
41468,Valley
41470,See
41472,Manifold
41474,NADPH
41477,Ice-hockey
41479,The_CW
41486,Giuseppe_Garibaldi
41492,Edward_the_Confessor
41496,Octavian
41506,World_War_III
41507,Shotgun
41521,Randy_Quaid
41527,Oakland,_California
41531,Mosquito
41542,Sugarcane
41543,Sugar_cane
41544,Sugar_beet
41547,Tourette_syndrome
41569,Moors
41575,Habitat
41576,Biotope
41577,Long_Island
41587,K.M._Peyton
41595,Redshift
41600,Old_World
41601,International_Astronomical_Union
41611,Chicago_Bears
41644,French_and_Indian_War
41651,Political_correctness
41674,Adoption
41677,Border_dispute
41695,Ambiguity
41700,Heavy_metal_music
41701,Ambiguous
41706,Traffic
41714,Aphra_Behn
41718,Robert_Browning
41741,German_Empire
41744,Anthony_Powell
41747,Journalist
41751,Nellis_Air_Force_Base
41757,Cebu
41771,Paradise
41775,Classification
41778,Heaven's_Gate
41788,Positive_number
41789,Prehistoric
41790,Bernkastel-Kues
41791,Thionville
41792,Metz
41796,Konz
41797,Saar
41798,Riesling
41799,Elbling
41800,Müller-Thurgau
41808,Simple_living
41813,Spyware
41814,Vector_space
41815,Basis_(linear_algebra)
41817,Prisoner_of_war
41822,Aubergine
41823,Eggplant
41829,Coral_Sea_Islands
41832,Unconscious
41840,Yuca
41843,Life_cycle
41845,Yucca
41847,Herb
41848,Herbs
41865,Alexander_Fleming
41870,Playground
41871,Woodstock_Festival
41872,Woodstock
41873,Phishing
41874,Edward_Heath
41892,Raoult's_law
41900,Overdose
41901,Kargil_War
41904,Shock_(circulatory)
41913,David_Lloyd_George
41927,Big_Ben
41931,Strontium
41932,Alkaline_earth_metal
41934,Dag_Hammarskjöld
41947,Extraterrestrial_life
41958,Gothic
41961,Companies
41983,Caliph
42036,Paul_Dirac
42038,Emperor_of_Japan
42042,Thomas_Tallis
42050,Technetium
42054,Monastery
42057,Windows_Neptune
42070,Throat
42078,Biogeography
42079,Biophysics
42080,Macromolecule
42081,Dendrology
42082,Entomology
42084,Ethology
42086,Henry_III_of_England
42089,Edward_I_of_England
42098,Cell_nucleus
42120,Antimony
42121,Buckingham_Palace
42155,2008_Summer_Olympics
42170,Gottfried_Leibniz
42171,Optimism
42172,Pessimism
42175,Gottfried_Wilhelm_Leibniz
42187,The_Church_of_Jesus_Christ_of_Latter-day_Saints
42191,Russell_Crowe
42214,Knight
42219,Kuiper_belt
42220,Eat
42245,Terence_Tao
42257,Scattered_disc
42265,Flatworm
42275,Mendoza_Province
42288,Geiger_counter
42300,Disk
42307,Noodle
42327,Ayrton_Senna
42338,Paramaribo
42360,Erwin_Schrödinger
42364,Dioxin
42373,James_Clerk_Maxwell
42551,Penicillin
42563,National_flag
42648,Depleted_uranium
42651,Tropical_storm
42653,Commuter
42654,Commuting
42655,Km
42690,Oulu
42694,Gondola
42716,Vania_King
42721,Amount
42732,Quality
42741,Abuja
42743,Irony
42744,Assault_rifle
42748,Salvador_Dalí
42749,Salvador_Dali
42760,Edinburgh_Castle
42772,Ruthenium
42773,Niobium
42777,Explosion
42781,Rhodium
42782,Tellurium
42786,Indium
42787,Francium
42791,Rhenium
42793,Thallium
42807,Consonants
42810,Lake_Victoria
42819,Tonsillitis
42821,Encephalitis
42824,Mitosis
42825,Inflammation
42827,Car_rental
42828,Mechanical_engineering
42829,Paul_Newman
42835,IRA
42848,Olympiastadion_Berlin
42851,2000_Summer_Olympics
42852,2002_Winter_Olympics
42854,Gadolinium
42859,Persephone
42860,German_Bundestag
42874,Human_history
42875,Ur
42899,Daylight_saving_time
42910,Lanthanum
42914,Rowing
42916,Inkjet_printer
42919,Lawrencium
42928,Savannah
42937,Darmstadtium
42939,Wampanoag
42940,Mandir
42949,Spring_(water)
42951,Thorium
42952,River_source
42956,Californium
42963,Chemical_bond
42967,Concept
42979,Tyr
42990,William_Wallace
43000,Semiconductor
43002,Curium
43004,Robert_I_of_Scotland
43008,Monty_Python's_Life_of_Brian
43009,Foundry
43022,Elementary_particle
43029,Spin_(physics)
43032,Ballarat
43038,Tantalum
43039,Hafnium
43040,Lutetium
43053,Kerosene
43055,Brass_instrument
43056,Crystallization
43073,Arabian_Sea
43075,Base_(chemistry)
43076,Ytterbium
43085,Joan_Baez
43086,Kalmar_Union
43106,Philippe_Noiret
43127,Heart_transplantation
43130,List_of_football_clubs_in_Sweden
43133,Network_Ten
43135,Seven_Network
43136,Accounting
43139,Carbonate
43153,Barbie
43158,Parmesan_cheese
43159,Franz_Liszt
43160,Fandom_(website)
43162,Mozzarella
43163,Limburger_cheese
43171,Appalachian_Mountains
43183,Earth's_crust
43184,Food_chain
43188,Embryology
43191,Histology
43192,Ann_Arbor,_Michigan
43194,Microbiology
43200,Albury
43210,Logical_conjunction
43213,Implication_(logic)
43215,Hellenistic_art
43216,Interest
43217,Newcastle,_New_South_Wales
43219,Era
43220,Drowning
43222,Schrödinger's_cat
43225,Yule
43262,Film_noir
43263,Jazz_fusion
43267,Insulation
43270,Arc_de_Triomphe
43273,Traffic_light
43274,Railway_signal
43278,Maitland,_New_South_Wales
43281,Grafton,_New_South_Wales
43299,Iguanodon
43300,Xylem
43301,Allosaurus
43306,Coelophysis
43314,Waffen-SS
43321,Movement_(music)
43333,Worms,_Germany
43338,Transistor
43344,Compsognathus
43347,Rhea_(moon)
43348,Mimas_(moon)
43366,Oyster
43392,Tumour
43393,Tumor
43403,Australian_dollar
43404,Computing
43405,Washing_machine
43406,Benign
43424,Frankfurt_Airport
43435,William_Harvey
43443,Great_Famine_(Ireland)
43445,Chihuahua_(dog)
43473,Great_Fire_of_London
43488,Superconductor
43491,Morals
43508,Alan_Freeman
43519,Sunflower
43528,Peter_Cushing
43533,Brian_Krause
43537,Coffs_Harbour
43543,Grafton
43548,Language_science
43560,Yggdrasil
43562,Impeachment
43564,Trial
43571,Stamp
43578,Ngo_Dinh_Diem
43585,Great_Plague_of_London
43586,Empress_Matilda
43597,Kaiser
43621,Orange,_New_South_Wales
43627,Endometrium
43633,Dwarf_(mythology)
43646,Mole_(unit)
43659,Doraemon
43660,Alfred_the_Great
43661,Festival
43670,Oort_cloud
43686,Dynasty
43690,Han_dynasty
43695,Tintin
43698,Yellow_River
43705,Rebellion
43710,List_of_French_monarchs
43712,Battle
43713,Device
43714,Edward_IV_of_England
43718,Pterosaur
43722,Fedora_(operating_system)
43729,Bagel
43738,Mary_II_of_England
43740,Goal
43744,1936_Summer_Olympics
43746,Mesopotamia
43758,Bathurst,_New_South_Wales
43779,Fusion
43780,Fir
43819,Boudicca
43820,Boomerang_(TV_network)
43823,Boomerang
43853,Prophecy
43873,Book_of_Job
43904,Studio
43916,Ash
43917,Ash_tree
43918,Ash_Wednesday
43942,Alder
43946,Ovum
