id;title;out
15222;Gibraltar;0
15226;Empire;0
15228;Writer;0
15231;Meteorology;0
15232;Technology;0
15236;Daughter;0
15245;Qatar;0
15246;Centimeter;0
15256;Carp;0
15293;Cell_membrane;0
15294;Morocco;0
15297;Starfish;0
15300;Jellyfish;0
15304;Bone;0
15324;Singer;0
15362;Mao_Zedong;0
15363;Computer_scientist;0
15431;Spectroscopy;0
15497;Ear;0
15507;Czech_language;0
15515;1190;0
15518;Uganda;0
15529;Persia;0
15538;Dutch_people;0
15582;Timur;0
15583;Augustus;0
15585;Camel;0
15589;15th_century;0
15590;14th_century;0
15591;13th_century;0
15592;12th_century;0
15621;Persian_language;0
15624;Copenhagen;0
15635;9th_century;0
15637;7th_century;0
15643;Zambia;0
15644;Benin;0
15677;Eastern_Orthodoxy;0
15678;Nazi_Germany;0
15717;Tomato;0
15719;Pineapple;0
15721;Pear;0
15723;Melon;0
15724;Raspberry;0
15726;Plum;0
15727;Peach;0
15729;Fig;0
15730;Grapefruit;0
15731;Grape;0
15732;Blackberry;0
15733;Lychee;0
15734;Cherry;0
15736;Blackcurrant;0
15737;Nectarine;0
15740;Date_palm;0
15741;Cherimoya;0
15742;Blueberry;0
15752;Skull;0
15783;Guam;0
15786;Warren_G._Harding;0
15790;Bangladesh;0
15797;Yugoslavia;0
15798;Major_League_Baseball;0
15868;1897;0
15881;Cell_(biology);0
15886;Sri_Lanka;0
15887;Reptile;0
15905;Solomon_Islands;0
15916;Subtropical;0
15927;Astrobiology;0
15933;Castle;0
15937;Bulgaria;0
15938;Alps;0
15939;Rwanda;0
16026;Crusades;0
16034;1889;0
16130;Huckleberry;0
16133;Monkey;0
16146;Civilization;0
16174;Ancient_Greek;0
16191;Arnold_Schoenberg;0
16267;Straight;0
16295;Northern_Mariana_Islands;0
16298;Pablo_Picasso;0
16301;FBI;0
16318;Record_producer;0
16325;1814;0
16377;Internet_Relay_Chat;0
16382;Spring;0
16390;Leaf;0
16427;Nonmetal;0
16500;Fish_and_chips;0
16524;1540;0
16534;1861;0
16545;Suriname;0
16559;Tribe;0
16564;Satan;0
16576;Kiwifruit;0
16628;AC/DC;0
16631;Allies_of_World_War_II;0
16634;Wing;0
16653;Newfoundland;0
16731;Echidna;0
16780;Political_parties;0
16844;Ottoman_Empire;0
16852;1830;0
16872;Learning;0
16913;Neutron;0
16948;Gabriel;0
16971;Personal_computer;0
17007;Virology;0
17052;Tour_de_France;0
17171;Macau;0
17173;Taipei;0
17184;Skeleton;0
17263;Allah;0
17307;English_people;0
17332;Tehran;0
17365;Kangaroo;0
17366;Harriet_Tubman;0
17376;Central_processing_unit;0
17384;Red_shift;0
17410;QWERTY;0
17431;Movies;0
17517;1841;0
17751;Trinidad_and_Tobago;0
17813;Lima;0
17838;CIA;0
17840;Mongolia;0
17867;Artist;0
18021;Saint_Kitts_and_Nevis;0
18023;Niger;0
18029;Brunei;0
18032;Bogotá;0
18033;Aymara_people;0
18037;Garbage;0
18047;Robert_E._Lee;0
18052;Isaiah;0
18060;Prime_Minister_of_the_United_Kingdom;0
18065;Greek_alphabet;0
18073;Evo_Morales;0
18082;Diseases;0
18121;Office;0
18176;Squid;0
18190;Lagos;0
18202;Album;0
18209;Mammary_gland;0
18268;Hockey;0
18309;Montserrat;0
18312;Malawi;0
18319;Electromagnetic_radiation;0
18320;Atoms;0
18322;Saint_Vincent_and_the_Grenadines;0
18333;Tetris;0
18336;Moldova;0
18339;Polish_language;0
18370;African_Americans;0
18375;Urban;0
18437;Radium;0
18438;Dhaka;0
18439;Darwin,_Northern_Territory;0
18440;Northern_Territory;0
18458;Heilongjiang;0
18459;Jilin;0
18460;Liaoning;0
18480;Rat;0
18481;Branch;0
18499;Yemen;0
18504;Sensory_system;0
18528;Negative_number;0
18565;Gluon;0
18576;Bahá'í_Faith;0
18589;Nile;0
18592;Statue;0
18603;Idea;0
18739;Baha'i;0
18784;George_III_of_the_United_Kingdom;0
18812;New_South_Wales;0
18820;Lung;0
18827;Rock_music;0
18860;Autumn;0
18863;John_Locke;0
18867;Satellite_(artificial);0
18872;Women;0
18880;Invertebrate;0
18906;Snack;0
18965;Fever;0
18972;Trout;0
18990;Pseudoscience;0
19007;Pituitary_gland;0
19012;Uterus;0
19023;Elba;0
19031;North_Africa;0
19041;Dahomey;0
19058;Harmonica;0
19070;Priest;0
19078;Faroe_Islands;0
19081;Mestizo;0
19083;Royal_Air_Force;0
19125;Eucharist;0
19139;Patent;0
19142;Assassination;0
19145;Debt;0
19146;Uranium;0
19169;Melilla;0
19171;Ceuta;0
19175;Burkina_Faso;0
19178;São_Tomé_and_Príncipe;0
19180;Equatorial_Guinea;0
19190;PC;0
19200;Frankfurt;0
19223;Geology;0
19225;Cheshire;0
19226;Cayman_Islands;0
19283;Cape_Verde;0
19284;Madeira;0
19285;Cameroon;0
19286;Guinea-Bissau;0
19287;Mauritius;0
19297;Djibouti;0
19298;Mauritania;0
19304;Réunion;0
19308;Mali;0
19315;Seychelles;0
19324;Togo;0
19345;Lawyer;0
19351;Apple_juice;0
19364;Hotel;0
19370;Yale_University;0
19371;Salzburg;0
19373;Basque_language;0
19430;Hindu;0
19434;Hungarian_language;0
19446;Shop;0
19450;Animal_husbandry;0
19465;Voting;0
19503;Ankle;0
19505;Mediterranean;0
19524;Aymara_language;0
19532;Fat;0
19552;Clarence_Thomas;0
19566;Computer_recycling;0
19568;Nagasaki;0
19586;Square_kilometers;0
19598;Republic_of_the_Congo;0
19599;Gabon;0
19632;Sierra_Leone;0
19654;Species;0
19655;Ancestor;0
19761;James_Cook;0
19765;Canary_Islands;0
19777;Buddhist;0
19782;Neon;0
19787;Krypton;0
19788;Noble_gas;0
19821;Roasting;0
19824;Pancreas;0
19830;Oak;0
19839;Leaves;0
19841;Brasília;0
19854;To_be;0
19867;Mayotte;0
19870;Somaliland;0
19871;Oats;0
19903;Spider;0
19907;Grass;0
19968;1803;0
20095;Salmon;0
20124;Emotion;0
20182;Valencia;0
20183;Sevilla;0
20184;Murcia;0
20185;Zaragoza;0
20187;Las_Palmas_de_Gran_Canaria;0
20189;Palma_de_Mallorca;0
20194;Linguistics;0
20196;Region_of_Murcia;0
20205;Turkmenistan;0
20206;Caesium;0
20208;Barium;0
20212;Arsenic;0
20278;Andalusia;0
20281;Mérida,_Spain;0
20283;Balearic_Islands;0
20289;Bosnia_and_Herzegovina;0
20377;Fallacy;0
20380;Myanmar;0
20398;Manaus;0
20412;Saint_Lucia;0
20413;Yuri_Gagarin;0
20414;Yangtze_River;0
20464;Deity;0
20484;British_Virgin_Islands;0
20491;Diplomacy;0
20513;Wallonia;0
20535;Namur_(city);0
20542;Santa_Cruz_de_Tenerife;0
20545;Saint_Helena;0
20561;Sovereignty;0
20598;Emperor_of_Ethiopia;0
20609;Turks_and_Caicos_Islands;0
20611;Anguilla;0
20612;Bermuda;0
20633;Elections;0
20676;Mushroom;0
20680;Joint;0
20731;Apostrophe;0
20769;Acid_rain;0
20839;Herbicide;0
20847;Mainframe;0
20866;Cycling;0
20871;JavaScript;0
20951;Autocracy;0
20953;Oligarchy;0
20961;Land;0
20979;1825;0
21014;Shrub;0
21041;Y-intercept;0
21063;1721;0
21064;Vedas;0
21071;Intestines;0
21084;Anger;0
21130;Paranoia;0
21177;Kabul;0
21230;Dallas;0
21243;Isle_of_Man;0
21250;French_Revolution;0
21276;Primate;0
21301;Lepton;0
21312;Jersey;0
21323;East_Timor;0
21342;Density;0
21343;Gram;0
21368;Brassière;0
21372;Torture;0
21390;Svalbard;0
21394;Margrethe_II_of_Denmark;0
21408;Jan_Mayen;0
21424;Atomic_mass;0
21437;Gaza_Strip;0
21488;Magnetism;0
21513;Game_theory;0
21521;Aryan;0
21532;Uzbekistan;0
21534;United_Arab_Emirates;0
21540;United_States_Navy;0
21586;Metropolitan_area;0
21596;Dialect;0
21602;Oman;0
21604;Refugee;0
21611;Soup;0
21629;Krakatoa;0
21630;Goldfish;0
21646;West_Bank;0
21656;Instant_messaging;0
21661;AOL;0
21682;Border;0
21683;Genus;0
21696;Maldives;0
21697;Prime_Minister_of_Australia;0
21702;Structure;0
21710;Root;0
21723;Protist;0
21736;Spacecraft;0
21739;Acoustics;0
21746;Herbivorous;0
21758;Rhetoric;0
21794;Tofu;0
21815;Bowl;0
21870;Ulm;0
21874;Kyrgyzstan;0
21914;Algae;0
21933;Enclave;0
21942;New_town;0
21945;Park;0
21966;Ovary;0
21979;Ethanol;0
21991;Eukaryote;0
21992;Unicellular_organism;0
21995;Multicellular_organism;0
22036;Akrotiri_and_Dhekelia;0
22037;Transcontinental_country;0
22078;Computability_theory;0
22087;Censorship;0
22100;Great_Depression;0
22103;1291;0
22104;Saigon;0
22106;Delhi;0
22108;Plants;0
22117;Berlin_Wall;0
22138;Schrödinger_equation;0
22214;Sultan;0
22220;Finnish_language;0
22242;North_Macedonia;0
22324;Phylum;0
22352;Rainfall;0
22419;Birthday;0
22432;Multicellular;0
22434;X-ray;0
22481;Walpurgis_Night;0
22591;Hard_disk;0
22592;Magnet;0
22661;Atomic_weight;0
22666;Adolphe_Sax;0
22689;Australian_rules_football;0
22690;Australian_Football_League;0
22714;Hard_drive;0
22722;Mountains;0
22741;Integrated_circuits;0
22751;Deforestation;0
22764;Mollusc;0
22857;Number_theory;0
22923;Arachnid;0
22924;Arthropod;0
22953;Engineer;0
23126;Space_probe;0
23185;Rastafari_movement;0
23322;Video;0
23346;Chernobyl;0
23385;Pasture;0
23389;Wavelength;0
23414;Manchuria;0
23439;IBM;0
23451;Execute;0
23470;Mathematical_analysis;0
23558;Russian_Revolution;0
23572;Nokia;0
23574;Research;0
23632;Kinshasa;0
23639;Bears;0
23644;Grill;0
23654;Karachi;0
23663;Taoism;0
23668;Poverty;0
23677;British_Empire;0
23697;Propane;0
23713;Drought;0
23811;Byzantine_Empire;0
23861;Chemical_elements;0
23884;Urethra;0
23895;Intel;0
23965;Colonialism;0
24065;North_Vietnam;0
24068;Set_theory;0
24088;Celtic_languages;0
24154;Navigation;0
24198;Microwave_oven;0
24207;Nickel;0
24265;Titan_(moon);0
24294;Hirohito;0
24297;Human_evolution;0
24298;Ancient_Rome;0
24304;Abraham;0
24338;Western_hemisphere;0
24379;Oval;0
24416;Manx_language;0
24431;Apple_sauce;0
24492;Irish_language;0
24512;NASA;0
24520;Parthenon;0
24563;NATO;0
24606;Wolves;0
24607;Foxes;0
24614;Tigers;0
24641;Shania_Twain;0
24732;Nobel_Prize_in_literature;0
24764;Jackals;0
24780;Arthropoda;0
24914;Supernova;0
24960;Archaea;0
24970;Computer_engineering;0
24971;Spanish_Civil_War;0
24995;CPU;0
25156;Macedonia_(ancient_kingdom);0
25169;Radar;0
25174;Olive_(color);0
25177;South_Asia;0
25187;Adrenal_gland;0
25219;Baptism;0
25220;List_of_ethnic_groups_in_China;0
25254;Southeast_Asia;0
25279;Infra-red;0
25295;Sculpture;0
25297;Renaissance;0
25359;Aragon;0
25366;1280;0
25482;Wikibooks;0
25515;Flemish_Region;0
25578;Jennifer_Lopez;0
25603;Ritual;0
25615;Aristocracy;0
25679;Heresy;0
25718;Glove;0
25732;Sermon;0
25785;South_Georgia_and_the_South_Sandwich_Islands;0
25792;Vein;0
25875;Brno;0
26135;Profession;0
26175;Iraq;0
26182;Neutron_star;0
26220;Adam_and_Eve;0
26221;Ramadan;0
26332;Nicolaus_Copernicus;0
26365;Paint;0
26394;Taboo;0
26429;Cane;0
26435;Summer_Olympic_Games;0
26437;Summer_Olympics;0
26439;Alpha_Centauri;0
26496;Binoculars;0
26499;Coup;0
26651;Janet_Jackson;0
26680;Adobe_Photoshop;0
26684;Bronze;0
26685;Flight;0
26704;Anion;0
26726;Graphics_card;0
26772;AI;0
26786;Mobile_phone;0
26891;Ancient_history;0
26935;Add;0
26947;Papua_New_Guinea;0
27105;Americans;0
27174;Niue;0
27365;Sheryl_Crow;0
27444;Dome;0
27478;Biscuit;0
27481;Palau;0
27514;John_Howard;0
27536;African-American_Vernacular_English;0
27592;Code;0
27627;Wikispecies;0
27711;League_of_Nations;0
27716;Montenegro;0
27755;Pelvis;0
27762;Belgrade;0
27966;Spleen;0
27967;Placenta;0
27976;Electromagnetism;0
27998;Quarks;0
28036;Newton's_laws_of_motion;0
28041;International_law;0
28053;Church_of_England;0
28061;Kookaburra;0
28093;African_Union;0
28111;Jerk;0
28112;Electric_current;0
28127;Cambridge;0
28134;Snooker;0
28153;Radioactive_decay;0
28162;Laws;0
28309;Brittany;0
28310;Standard_Model;0
28315;List_of_states_with_limited_recognition;0
28318;List_of_dependent_territories;0
28321;Contamination;0
28327;Pollute;0
28352;Janus;0
28356;Islamic;0
28369;French_Polynesia;0
28388;Econometrics;0
28412;Design_pattern;0
28439;Koala;0
28488;Discrimination;0
28498;Ernest_Rutherford;0
28536;Tasmanian_devil;0
28592;April_Fools'_Day;0
28669;Pattern_language;0
28699;Nuclear_fusion;0
28740;Nerves;0
28743;Create;0
28890;Abkhazia;0
28917;Northern_Cyprus;0
28929;New_Caledonia;0
29010;Turing_machine;0
29028;Polynesia;0
29089;Romanticism;0
29129;John_the_Baptist;0
29156;Chinese_characters;0
29162;Reichstag_(building);0
29179;Astrology;0
29185;Black_pepper;0
29187;Chili_pepper;0
29203;Half-life_(element);0
29209;Magnetic_field;0
29239;Memphis,_Tennessee;0
29240;Dari;0
29241;Dari_language;0
29260;Yerevan;0
29261;Smallpox;0
29263;Ancient_China;0
29268;Halo;0
29270;Mughal_Empire;0
29286;Indus_Valley_civilization;0
29348;Nuclear_physics;0
29350;Central_Asia;0
29352;Mesoamerica;0
29358;Ancient_India;0
29360;World_Heritage_Site;0
29433;Salta_Province;0
29488;South_Ossetia;0
29562;Deimos_(moon);0
29563;Phobos_(moon);0
29564;Charon_(moon);0
29573;Rotterdam;0
29576;Altar;0
29577;Don_Bradman;0
29589;Middle_English;0
29659;Kelly_Clarkson;0
29675;Peter_Paul_Rubens;0
29689;Augustus_Caesar;0
29802;Sarajevo;0
29865;Malcolm_X;0
29886;Federated_States_of_Micronesia;0
29894;Indus_River;0
29962;Ming_dynasty;0
30010;Rubber;0
30012;Argument;0
30072;Franz_Schubert;0
30129;Atomic_theory;0
30130;Particle_physics;0
30136;Minimalism;0
30153;Avignon;0
30213;Norfolk_Island;0
30260;Ecosystem;0
30270;Parasitism;0
30303;Gregor_Mendel;0
30337;History_of_China;0
30387;Amino_acid;0
30407;Tort;0
30411;Lawsuit;0
30427;Circumcision;0
30451;Audience;0
30452;Group;0
30454;Eating;0
30473;Indian_subcontinent;0
30643;Ape;0
30812;Melanesia;0
30822;Diaphragm;0
30832;Crucifix;0
30834;Christian_cross;0
30845;Transnistria;0
30859;Crops;0
30924;Chinese_Civil_War;0
30972;14;0
30975;Porpoise;0
30979;Primatology;0
30987;Capitalist;0
30990;Sardinia;0
31001;Scots_language;0
31008;Cook_Islands;0
31035;West_Germanic_languages;0
31039;Germanic_languages;0
31086;Snail;0
31142;Sexual_reproduction;0
31200;Snow_leopard;0
31313;Micronesia;0
31316;Monotreme;0
31372;Pitcairn_Islands;0
31398;The_A-Team;0
31459;Qing_dynasty;0
31531;Computer_programming;0
31561;Haile_Selassie;0
31568;Camping;0
31570;New_Guinea;0
31592;Wallis_and_Futuna;0
31593;Western_New_Guinea;0
31598;Maluku_Islands;0
31600;Domestication;0
31617;Pressure_cooker;0
31668;Commonwealth_of_Nations;0
31672;Zoroaster;0
31673;Russian_Empire;0
31688;Doha;0
31695;Playing_cards;0
31741;Gordon_Brown;0
31816;Small_intestine;0
31817;Songwriter;0
31831;International_Monetary_Fund;0
31894;Space_exploration;0
31923;Blossom;0
31928;Thomas_Hardy;0
31930;Sewer;0
31950;2011;0
31976;Livestock;0
31981;Hemisphere;0
32001;Curitiba;0
32047;Liberal_Party_(Australia);0
32048;Paul_Keating;0
32074;OPEC;0
32104;Belo_Horizonte;0
32112;Article;0
32115;Article_(grammar);0
32118;East_Asia;0
32121;Tbilisi;0
32130;Robot;0
32156;Porto_Alegre;0
32157;Salvador,_Bahia;0
32158;Goiânia;0
32209;Council_of_Europe;0
32217;Florianópolis;0
32222;Recife;0
32224;Recognition;0
32234;De_facto;0
32247;Alarm_clock;0
32267;Apple_pie;0
32269;Pumpkin;0
32464;Counter-Reformation;0
32474;Dissolution_of_the_Soviet_Union;0
32523;Mean;0
32525;Detergent;0
32585;Biotechnology;0
32620;Vowel;0
32679;Utrecht_(city);0
32783;Europa_(moon);0
32873;Robert_Walpole;0
32882;Enschede;0
32910;Emu;0
32936;Protestant;0
33026;Stone_fruit;0
33030;Slovak_language;0
33069;EA;0
33108;Individual;0
33127;Bivalve;0
33129;Bishop;0
33143;Radioactivity;0
33151;Salivary_gland;0
33186;Siberia;0
33202;Holy_Roman_Emperor;0
33224;Trucks;0
33242;Elementary_algebra;0
33273;John_Dalton;0
33284;Basement;0
33293;Landfill;0
33294;Human_reproductive_system;0
33295;Rectum;0
33298;Pacific_Islands;0
33299;Large_intestine;0
33392;AM;0
33402;Vulva;0
33447;Latin_alphabet;0
33454;Occitan_language;0
33478;Pharmacology;0
33485;Indo-European_languages;0
33486;Gulf_of_Mexico;0
33515;Winter_Olympic_Games;0
33539;Pesticide;0
33570;Indo-European_language;0
33578;Iranian_languages;0
33590;Siena;0
33601;Writing_system;0
33602;Cloudberry;0
33724;Babylon;0
33730;Genetic_engineering;0
33737;Kim_Il-Sung;0
33764;Honeybee;0
33790;Johannes_Kepler;0
33809;Gland;0
33836;Hunting;0
33883;Graz;0
33948;Mountain_range;0
33955;Computational_complexity_theory;0
33956;Average;0
33972;Romanization;0
33974;Diaspora;0
34082;Pelagie_Islands;0
34087;Ukrainian_language;0
34112;1360;0
34185;Graphic_design;0
34213;Nanometer;0
34325;Nigeria;0
34328;Democratic_Republic_of_the_Congo;0
34409;Data_bus;0
34418;Grave;0
34462;Dwarf_planet;0
34576;Glacier;0
34600;Homeostasis;0
34678;Kuomintang;0
34679;Chiang_Kai-shek;0
34685;Dark_matter;0
34729;Magna_Carta;0
34779;Chordata;0
34884;Biological_classification;0
34890;Family_(biology);0
34894;Pharynx;0
34906;2013;0
35049;Cantabria;0
35288;Tibet;0
35384;Charles_Babbage;0
35614;Steve_Irwin;0
35670;Ruler;0
35685;Mutation;0
35750;Rosa_Parks;0
35824;Worker;0
35849;Keelung_City;0
35853;Imaginary_unit;0
35860;Phycology;0
35871;Floppy_drive;0
36032;Squirrel;0
36056;Tainan;0
36058;Chiayi_City;0
36059;Example;0
36165;Ichthyology;0
36263;Radioactive;0
36265;Barbecue;0
36323;Common_Era;0
36372;Radian;0
36380;Taoyuan_City;0
36400;Cantonese_language;0
36488;Antibody;0
36510;Amphibia;0
36600;Chongqing;0
36603;Oviedo;0
36672;Tapir;0
36780;Luiz_Inácio_Lula_da_Silva;0
36871;Queensland;0
36931;Organisation;0
37229;Organ_(anatomy);0
37232;Postulate;0
37250;Grammy_Awards;0
37329;East_of_England;0
37330;Regions_of_England;0
37365;Windows_Live_Messenger;0
37425;Pulsar;0
37492;Spacetime;0
37505;Edmund_Barton;0
37520;Western_Australia;0
37521;South_Australia;0
37642;Euronext;0
37680;Lingonberry;0
37688;Rocket_ship;0
37714;Sound_card;0
37751;Beatrix_of_the_Netherlands;0
37796;Choir_(music);0
37854;Sahrawi_Arab_Democratic_Republic;0
37927;Commonwealth_Games;0
37952;Argentine_National_Anthem;0
38008;Fields_Medal;0
38028;U.S._Constitution;0
38040;Solomon;0
38066;Graphite;0
38073;Covalent_bond;0
38077;Ionic_bond;0
38080;Intelligence;0
38118;Pollination;0
38119;Pollinate;0
38207;Domestic_goat;0
38249;Protest;0
38281;Savanna;0
38283;Peasant;0
38288;Cushion;0
38293;Lutheranism;0
38314;Apartment;0
38378;Ancient_Greeks;0
38415;Cyanide;0
38430;Aussie;0
38464;Ceres_(dwarf_planet);0
38591;Treaty_of_Tordesillas;0
38618;Jam;0
38627;Vanilla;0
38728;WWII;0
38786;Robert_Menzies;0
38875;Australian_Capital_Territory;0
38877;Governor-General_of_Australia;0
38924;Biosphere;0
38956;Capacity;0
38957;Creditor;0
38963;AD;0
38975;Neighbours;0
38976;Breathe;0
39069;Advance_Australia_Fair;0
39092;1722;0
39168;1320;0
39277;Breeding;0
39282;Meiosis;0
39410;Electrochemistry;0
39429;Jew;0
39441;Gough_Whitlam;0
39447;Malcolm_Fraser;0
39461;Australian_Labor_Party;0
39463;Bob_Hawke;0
39486;Inventions;0
39549;Sodium_hydroxide;0
39558;Ground;0
39585;Pancake;0
39656;Factorial;0
39657;Database;0
39701;Xinhai_Revolution;0
39857;PBS;0
39883;Seminal_vesicle;0
40063;Dream;0
40079;Fermion;0
40080;Boson;0
40127;Salt_mine;0
40182;Gustav_Mahler;0
40187;Boston_Marathon;0
40251;Johann_Strauss_I;0
40255;Johann_Strauss_II;0
40357;Norse_mythology;0
40367;Miranda_(moon);0
40429;Cartilage;0
40472;Armenians;0
40522;Permit;0
40613;Natural_language_processing;0
40626;Rule_of_law;0
40643;Grill_(cooking);0
40646;Order_of_operations;0
40647;BC;0
40649;Crystal;0
40777;Kosovo;0
40778;Lip;0
40784;Nucleic_acid;0
40839;Symmetry;0
40951;Austria-Hungary;0
40994;Municipality;0
40995;Problem;0
41112;Roman_Britain;0
41153;Adenosine_triphosphate;0
41154;Shrimp;0
41171;Motile;0
41231;Liberal_Party_of_Australia;0
41271;Punjab_region;0
41294;Garlic;0
41363;Insurance;0
41382;The_Adventures_of_Tintin;0
41451;Curve;0
41468;Valley;0
41472;Manifold;0
41542;Sugarcane;0
41544;Sugar_beet;0
41575;Habitat;0
41595;Redshift;0
41600;Old_World;0
41695;Ambiguity;0
41823;Eggplant;0
41829;Coral_Sea_Islands;0
41840;Yuca;0
41958;Gothic;0
42054;Monastery;0
42078;Biogeography;0
42079;Biophysics;0
42081;Dendrology;0
42082;Entomology;0
42084;Ethology;0
42155;2008_Summer_Olympics;0
42170;Gottfried_Leibniz;0
42175;Gottfried_Wilhelm_Leibniz;0
42191;Russell_Crowe;0
42219;Kuiper_belt;0
42257;Scattered_disc;0
42265;Flatworm;0
42275;Mendoza_Province;0
42654;Commuting;0
42760;Edinburgh_Castle;0
42824;Mitosis;0
42828;Mechanical_engineering;0
42851;2000_Summer_Olympics;0
42874;Human_history;0
42899;Daylight_saving_time;0
42914;Rowing;0
42928;Savannah;0
42951;Thorium;0
42963;Chemical_bond;0
42967;Concept;0
43022;Elementary_particle;0
43029;Spin_(physics);0
43075;Base_(chemistry);0
43136;Accounting;0
43183;Earth's_crust;0
43188;Embryology;0
43191;Histology;0
43194;Microbiology;0
43217;Newcastle,_New_South_Wales;0
43273;Traffic_light;0
43300;Xylem;0
43347;Rhea_(moon);0
43348;Mimas_(moon);0
43366;Oyster;0
43403;Australian_dollar;0
43404;Computing;0
43405;Washing_machine;0
43435;William_Harvey;0
43473;Great_Fire_of_London;0
43548;Language_science;0
43562;Impeachment;0
43564;Trial;0
43661;Festival;0
43670;Oort_cloud;0
43686;Dynasty;0
43698;Yellow_River;0
43712;Battle;0
43746;Mesopotamia;0
43758;Bathurst,_New_South_Wales;0
43780;Fir;0
43819;Boudicca;0
43823;Boomerang;0
43873;Book_of_Job;0
43917;Ash_tree;0
43942;Alder;0
44006;Armenian_language;0
44107;Yellow_Sea;0
44113;East_China_Sea;0
44131;Marilyn_Monroe;0
44323;Nomad;0
44334;Will_and_testament;0
44408;Sun;0
44454;Control;0
44495;Civil_rights;0
44503;The_World_Factbook;0
44504;CIA_World_Factbook;0
44590;Lemon;0
44592;Seeds;0
44594;Lift;0
44998;Iðunn;0
45053;Western_civilization;0
45060;E_(mathematical_constant);0
45071;Eastern_Europe;0
45118;Central_Europe;0
45150;Orange_(fruit);0
45181;Bacteriophage;0
45219;Western_Europe;0
45259;Raisin;0
45271;Founder;0
45320;Georgia_Institute_of_Technology;0
45362;Toast;0
45403;Drama;0
45444;Binary;0
45461;Gooseberry;0
45466;Pomegranate;0
45477;Horizontal;0
45508;Redcurrant;0
45511;Clementine;0
45514;Ugli_fruit;0
45562;Mango;0
45647;Propeller;0
45732;Maloideae;0
45745;Butcher;0
45760;Nuclear_power;0
45784;Column;0
45791;Keyboard_instrument;0
45800;Jambul;0
45801;Rambutan;0
45802;Tangerine;0
45803;Jackfruit;0
45809;Cantaloupe;0
45834;Australian_English;0
45836;Apple_(disambiguation);0
45851;Lithuanian_language;0
45868;Binomial_nomenclature;0
45879;Flowering_plant;0
45881;Angiosperm;0
45926;Köppen_climate_classification;0
45935;Horizon;0
45942;Muon;0
46018;Famine;0
46151;Prune;0
46183;Carl_Linnaeus;0
46322;Subfamily;0
46328;Abstract_algebra;0
46436;Western_Asia;0
46529;Attack;0
46571;Voyager_1;0
46604;Rosaceae;0
46628;Cultural;0
46642;Asset;0
46685;Bilberry;0
46816;Laptop;0
46847;Theory_of_computation;0
46892;Zucchini;0
46899;Employee;0
46931;Jurisprudence;0
46940;Ownership;0
46950;Common_law;0
46952;Statutory_law;0
46956;Precedent;0
46960;Willis_Tower;0
47005;Quadratic_equation;0
47046;Arrest;0
47109;Astronomical_clock;0
47140;Raw_material;0
47142;Flour;0
47163;Etruscan_civilization;0
47196;Marie_Curie;0
47204;US_Navy;0
47219;Biodiversity;0
47233;Egalitarianism;0
47246;Jurisdiction;0
47286;Temples;0
47476;Restoration;0
47488;Cyrillic_script;0
47551;Numerical_digit;0
47595;Council;0
47652;Heterotroph;0
47700;Germanic_peoples;0
47705;Urban_area;0
47878;Smoke;0
47977;Monument;0
48082;Gaul;0
48111;Old_English;0
48177;Senator;0
48293;ISO_3166-2;0
48335;Eucalyptus;0
48345;Cell_theory;0
48401;Dmitri_Mendeleev;0
48417;Spine;0
48420;Backbone;0
48519;Ural_Mountains;0
48523;Ishmael;0
48533;French_fries;0
48562;Exile;0
48715;Rutherfordium;0
48728;Nobility;0
48817;Merchant;0
48828;Silicon_Graphics;0
48849;Local_government;0
48864;Curse;0
48899;Mechanics;0
49029;Weed;0
49060;Booker_T._Washington;0
49151;Tiananmen_Square;0
49189;Burial;0
49199;Bury;0
49697;Data_mining;0
49725;Celts;0
49797;Legislative;0
49882;Francis_I_of_Austria;0
49886;Formal;0
49901;Graviton;0
50007;Soul_patch;0
50119;Judah;0
50141;Talent;0
50147;The_arts;0
50194;Aurora;0
50497;Hydroponics;0
50498;Crop_rotation;0
50504;Bomb;0
50590;Steeple;0
50640;Plantation;0
50641;Pine;0
50759;Matter;0
50813;Hamlet_(place);0
50818;Mar_del_Plata;0
50844;Córdoba,_Argentina;0
50869;House_of_Lords;0
51053;Hergé;0
51091;Gestapo;0
51132;Lech_Kaczynski;0
51147;Giovanni_Boccaccio;0
51162;Integral;0
51248;Artery;0
51292;Urinary_bladder;0
51296;Platyhelminthes;0
51347;Nanjing_Massacre;0
51448;Mollusca;0
51465;Alban_Berg;0
51487;Cephalopod;0
51523;Echinoderm;0
51720;Cartesian_coordinate_system;0
51746;Singing;0
51747;Soviet;0
51852;Formal_language;0
51861;Identity_element;0
51910;Worship;0
51928;Congress;0
51945;Iberian_Peninsula;0
51954;Flag_of_Armenia;0
51957;Armenian_Kingdom_of_Cilicia;0
51974;Constantine_I_(Rome);0
51975;Data_structure;0
52029;Leonhard_Euler;0
52033;Pigment;0
52081;Theoretical_computer_science;0
52097;Pedestrian;0
52227;Inca_Empire;0
52252;Valency;0
52302;Alternative_rock;0
52309;Tigranes_the_Great;0
52427;International_Phonetic_Alphabet;0
52443;Counties_of_England;0
52474;Feudalism;0
52480;First_Republic_of_Armenia;0
52487;Georgian_language;0
52507;Mongol;0
52728;LSD;0
52871;Nervous_system;0
53042;Soft_drink;0
53358;Trail;0
53426;Anton_Bruckner;0
53538;Haydn;0
